zone,hhsex,AREAH,PRODQ,OWNTYPE1,EXT1,IRRG,FERT,D21B,woreda_id,id
8,Male,.002546,.355403,Owner,Yes,No,Yes,6,133,9655
1,Male,.158438,1.96463,Owner,No,No,No,0,17,9656
11,Female,.135277,0,Owner,No,No,No,0,182,9657
5,Male,.000247,.033343,Owner,No,No,Yes,0,87,9658
3,Male,.044837,.28696,Owner,No,No,Yes,0,50,9659
5,Male,.002023,.133866,Owner,No,No,Yes,0,87,9660
5,Female,.002114,.02685,Owner,No,No,No,0,87,9661
5,Female,.101762,1.75031,Owner,No,No,Yes,0,87,9662
1,Male,.009077,.6774020000000001,Owner,No,No,No,0,17,9663
5,Male,.001969,.049294,Owner,No,No,No,0,87,9664
1,Male,.114448,2.81543,Owner,No,No,No,0,17,9665
1,Male,.021781,1.855727,Owner,No,No,No,0,17,9666
1,Male,.02778,.34448,Owner,No,No,Yes,0,17,9667
1,Male,.08354,.525466,Owner,No,No,No,0,17,9668
1,Male,.123836,3.23212,Owner,Yes,No,No,0,17,9669
5,Male,.107939,1.85656,Owner,No,No,Yes,8.5,87,9670
1,Male,.294934,2.06454,Rent,No,No,No,0,17,9671
1,Female,.10577,0,Owner,No,No,No,0,17,9672
8,Male,.21723,2.19403,Owner,No,No,Yes,10,133,9673
3,Male,.00058,.057524,Owner,No,No,Yes,0,50,9674
11,Male,.453384,0,Owner,No,No,No,0,182,9675
5,Male,.002341,.0196775,Owner,No,No,Yes,3.18,87,9676
8,Female,.042848,0,Owner,No,No,No,0,133,9677
1,Male,.005646,0,Owner,No,No,No,0,17,9678
5,Male,.008996,.617277,Owner,No,No,No,0,87,9679
1,Male,.110089,.90273,Owner,No,No,No,0,17,9680
8,Male,.126254,0,Owner,No,No,No,0,133,9681
1,Male,.003251,.276998,Owner,No,No,No,0,17,9682
1,Male,.078092,.64036,Rent,No,No,No,0,17,9683
3,Male,.002256,.02481,Owner,No,No,Yes,0,50,9684
5,Male,.000406,0,Owner,No,No,Yes,0,87,9685
1,Male,.04444,0,Owner,No,No,No,0,17,9686
10,Male,1.165687,23.89657,Owner,No,No,No,0,169,9687
1,Male,.041409,.22775,Owner,No,No,No,0,17,9688
1,Male,.330683,.56216,Owner,No,No,No,0,17,9689
5,Male,1.677521,0,Owner,No,No,Yes,24.2,87,9690
5,Male,.046998,0,Owner,No,No,No,0,87,9691
1,Male,.275018,7.177960000000001,Rent,No,No,No,0,17,9692
10,Male,.055949,4.872002,Owner,No,No,Yes,0,169,9693
8,Female,.5436029999999999,5.32731,Owner,No,No,No,0,133,9694
1,Male,.068366,1.78435,Owner,No,No,No,0,17,9695
1,Male,.001232,.091914,Owner,No,No,No,0,17,9696
8,Male,.084165,1.0689,Owner,Yes,No,Yes,25,133,9697
1,Male,.055806,0,Owner,No,No,No,0,17,9698
1,Male,.007753,.07365,Owner,No,No,Yes,0,17,9699
1,Male,.046078,.55754,Owner,No,No,No,0,17,9700
11,Male,.445368,.7125899999999999,Owner,No,No,No,0,182,9701
11,Female,.016271,0,Owner,No,No,No,0,182,9702
11,Male,.026403,0,Owner,No,No,No,0,182,9703
8,Male,.008627,0,Owner,No,No,No,0,133,9704
5,Male,.014528,.13511,Owner,No,No,No,0,87,9705
1,Male,.063573,0,Owner,No,No,No,0,17,9706
5,Male,.005779,0,Owner,No,No,Yes,50,87,9707
5,Female,.003815,.429912,Owner,No,No,Yes,0,87,9708
5,Male,.017919,.18636,Owner,No,No,Yes,0,87,9709
1,Male,.152659,1.2518,Owner,No,No,No,0,17,9710
10,Male,.134869,3.64146,Owner,No,No,No,0,169,9711
5,Male,.000381,.025191,Owner,No,No,Yes,0,87,9712
8,Male,.495324,10.15414,Owner,Yes,No,Yes,45,133,9713
5,Male,.197122,3.3905,Owner,No,No,No,0,87,9714
3,Male,.014101,0,Owner,No,No,No,0,50,9715
5,Male,.403017,0,Owner,No,No,Yes,34,87,9716
8,Male,.239957,0,Owner,No,No,No,0,133,9717
3,Male,.00042,0,Owner,No,No,No,0,50,9718
3,Female,.383679,0,Owner,No,No,Yes,0,50,9719
5,Male,.131258,0,Owner,No,No,No,0,87,9720
10,Male,.024945,0,Owner,No,No,No,0,169,9721
8,Female,.009333,.9170950000000001,Owner,Yes,No,Yes,0,133,9722
11,Female,.198479,.19848,Owner,No,No,No,0,182,9723
5,Male,.162735,0,Owner,No,No,Yes,50,87,9724
5,Male,.001265,.142553,Owner,No,No,Yes,0,87,9725
11,Male,.529731,11.49516,Owner,No,No,No,0,182,9726
8,Female,.218917,0,Owner,Yes,No,No,0,133,9727
8,Male,.075093,0,Owner,No,No,No,0,133,9728
1,Female,.054833,.57575,Rent,No,No,No,0,17,9729
10,Male,.122892,10.701431,Owner,No,No,No,0,169,9730
1,Male,.002537,0,Owner,No,No,No,0,17,9731
3,Male,.003384,0,Owner,No,No,Yes,0,50,9732
8,Male,.042424,0,Owner,No,No,No,0,133,9733
8,Male,.543418,8.912050000000001,Owner,Yes,No,Yes,50,133,9734
10,Male,.11852,10.32073,Owner,No,Yes,No,0,169,9735
10,Male,.13656,3.68711,Owner,No,No,No,0,169,9736
5,Male,.027881,0,Owner,No,No,No,0,87,9737
1,Male,.017952,.187056,Owner,No,No,No,0,17,9738
5,Male,.111414,.936434,Owner,No,No,Yes,1.55,87,9739
5,Female,.191251,4.05451,Owner,No,No,No,0,87,9740
5,Male,.261368,2.43073,Owner,No,No,No,0,87,9741
1,Male,.093115,1.59227,Owner,No,No,No,0,17,9742
1,Female,.023258,0,Owner,No,No,No,0,17,9743
8,Male,.213819,0,Owner,Yes,No,Yes,15,133,9744
1,Male,.000945,.086949,Owner,No,No,No,0,17,9745
3,Male,.00705,.04512,Owner,No,No,Yes,0,50,9746
8,Male,.021467,2.997213,Owner,No,No,No,0,133,9747
1,Male,.24255,1.21275,Owner,No,No,No,0,17,9748
11,Female,.22831,.84475,Owner,No,No,No,0,182,9749
3,Male,.037928,0,Owner,No,No,No,0,50,9750
11,Male,.026977,0,Owner,No,No,No,0,182,9751
1,Male,.03073,.193289,Owner,No,No,No,0,17,9752
8,Female,.421698,5.22905,Owner,Yes,No,Yes,10,133,9753
1,Male,.205874,1.44112,Rent,No,No,No,0,17,9754
10,Male,.003241,1.511769,Owner,No,Yes,No,0,169,9755
5,Male,.000437,.049246,Owner,No,No,Yes,0,87,9756
11,Male,.151542,1.004721,Owner,No,No,No,0,182,9757
3,Male,.043146,.73348,Owner,No,No,Yes,0,50,9758
1,Male,.011891,.133413,Owner,No,No,No,0,17,9759
3,Male,.226151,3.84456,Owner,No,No,No,0,50,9760
1,Male,.073159,.69501,Owner,No,No,Yes,0,17,9761
5,Male,.000564,.063532,Owner,No,No,No,0,87,9762
5,Male,.002889,.277342,Owner,No,No,Yes,0,87,9763
5,Female,.125092,2.26416,Owner,No,No,No,0,87,9764
8,Male,.426833,0,Owner,No,No,No,0,133,9765
5,Male,.100589,.8454524,Owner,No,No,Yes,0,87,9766
1,Male,.002614,.344968,Owner,No,No,No,0,17,9767
1,Male,.086077,0,Owner,No,No,No,0,17,9768
1,Male,.015217,0,Owner,No,No,No,0,17,9769
8,Female,.023711,0,Owner,No,No,No,0,133,9770
3,Male,.01974,.17371,Owner,No,No,No,0,50,9771
10,Male,.000688,.043527,Owner,No,Yes,Yes,0,169,9772
8,Male,.335013,0,Owner,No,No,No,0,133,9773
1,Male,.193281,1.215738,Owner,No,No,No,0,17,9774
1,Male,.083651,2.18328,Owner,No,No,No,0,17,9775
3,Male,.543942,10.93324,Owner,No,No,No,0,50,9776
1,Male,.083935,1.04079,Owner,No,No,No,0,17,9777
1,Male,.49689,3.125438,Owner,No,No,No,0,17,9778
1,Male,.271668,2.14618,Rent,No,No,No,0,17,9779
1,Male,.150259,3.69638,Owner,No,No,Yes,0,17,9780
5,Male,.09409,1.19494,Owner,No,No,Yes,0,87,9781
1,Male,.178102,2.320664,Owner,No,No,No,0,17,9782
1,Male,.085845,.44639,Owner,No,No,Yes,0,17,9783
8,Female,.094751,0,Owner,No,No,No,0,133,9784
1,Male,.125928,.99483,Owner,No,No,No,0,17,9785
5,Male,.00128,.084696,Owner,No,No,Yes,0,87,9786
1,Male,.087031,2.27152,Owner,No,No,No,0,17,9787
5,Male,.002117,0,Owner,No,No,Yes,0,87,9788
8,Female,1.031541,16.91728,Owner,No,No,No,0,133,9789
5,Male,.000504,.052567,Owner,No,No,Yes,0,87,9790
5,Male,.614371,0,Owner,No,No,Yes,5.9,87,9791
10,Female,.004228,0,Owner,No,Yes,No,0,169,9792
10,Male,.002751,.174109,Owner,No,Yes,Yes,0,169,9793
1,Male,.013109,0,Owner,No,No,No,0,17,9794
5,Male,.131753,1.67326,Owner,No,No,Yes,12.49,87,9795
1,Male,.006202,.06512,Owner,No,No,No,0,17,9796
8,Male,.412792,0,Owner,Yes,No,Yes,3,133,9797
5,Male,.626822,0,Owner,No,No,Yes,17,87,9798
11,Male,1.077618,0,Owner,No,No,No,0,182,9799
5,Male,.039569,0,Owner,No,No,Yes,17,87,9800
1,Male,.042047,.5478770000000001,Owner,No,No,No,0,17,9801
1,Male,.040222,.49876,Owner,No,No,No,0,17,9802
10,Male,.001409,.021746,Owner,No,Yes,No,0,169,9803
1,Male,.040999,.22549,Owner,No,No,No,0,17,9804
5,Male,.149551,3.17048,Owner,No,No,No,0,87,9805
1,Male,.022485,0,Owner,No,No,No,0,17,9806
5,Male,.022322,0,Owner,No,No,No,0,87,9807
3,Male,.037224,.32757,Owner,No,No,No,0,50,9808
8,Male,.041988,.8691540000000001,Owner,No,No,Yes,3,134,9809
8,Male,.052209,.9972,Owner,No,No,No,0,134,9810
5,Male,.000376,.0361,Owner,No,No,Yes,0,88,9811
5,Female,.048272,.4057298,Owner,No,No,Yes,0,88,9812
8,Male,.004366,0,Owner,No,No,No,0,134,9813
5,Male,.000249,.017085,Owner,No,No,Yes,0,88,9814
8,Male,.02202,0,Owner,No,No,Yes,5,134,9815
8,Male,.007479,.05385,Owner,No,No,Yes,3,134,9816
8,Male,.017943,.3176,Owner,No,No,Yes,50,134,9817
5,Male,.055908,0,Owner,No,No,Yes,0,88,9818
8,Male,.432671,0,Owner,No,No,No,0,134,9819
8,Male,.026529,6.078786,Owner,No,No,No,0,134,9820
8,Male,.112605,2.15075,Owner,No,No,Yes,10,134,9821
8,Male,.013496,0,Owner,No,No,No,0,134,9822
5,Male,.00587,.66149,Owner,No,No,Yes,0,88,9823
5,Male,.031616,2.280426,Owner,No,No,Yes,0,88,9824
8,Male,.187182,2.69541,Owner,No,No,No,0,134,9825
5,Female,.015903,.19083,Owner,No,No,Yes,0,88,9826
8,Female,.326962,5.81992,Owner,No,No,No,0,134,9827
5,Male,.400172,6.522799999999999,Owner,No,No,No,0,88,9828
8,Female,.347662,7.47472,Owner,No,No,Yes,0,134,9829
8,Male,.063319,1.12707,Owner,No,No,No,0,134,9830
8,Male,.141108,2.49761,Rent,No,No,Yes,10,134,9831
5,Male,.375175,6.11535,Owner,No,No,Yes,3,88,9832
5,Female,.000186,.004668,Owner,No,No,No,0,88,9833
8,Male,.020039,0,Owner,No,No,No,0,134,9834
8,Male,.862351,15.34984,Owner,No,No,Yes,0,134,9835
8,Female,.637715,11.35132,Rent,No,No,No,0,134,9836
8,Male,.034392,0,Owner,No,No,No,0,134,9837
8,Male,.00494,.322755,Owner,No,No,Yes,0,134,9838
8,Male,.011994,0,Owner,No,No,Yes,0,134,9839
8,Male,.001498,.011819,Rent,No,No,Yes,35,134,9840
5,Male,.04615,.3878918,Owner,No,No,Yes,0,88,9841
8,Male,.001432,.199973,Owner,No,No,Yes,0,134,9842
5,Male,.56729,0,Owner,No,No,No,0,88,9843
8,Male,.178,2.77679,Rent,No,No,No,0,134,9844
8,Male,.125929,1.81338,Owner,No,No,No,0,134,9845
8,Female,.753414,13.41077,Owner,No,No,No,0,134,9846
5,Male,.005592,0,Owner,No,No,Yes,0,88,9847
5,Male,.257175,0,Owner,No,No,No,0,88,9848
8,Female,.083537,0,Owner,No,No,Yes,0,134,9849
8,Male,.010586,.7879269999999999,Owner,No,No,No,0,134,9850
5,Male,.000811,.055627,Owner,No,No,Yes,0,88,9851
5,Male,.001375,.094332,Owner,No,No,Yes,0,88,9852
5,Female,.008731,.14232,Owner,No,No,Yes,0,88,9853
8,Male,.001553,.101438,Owner,No,No,No,0,134,9854
8,Male,.461921,8.222199999999999,Owner,No,No,Yes,0,134,9855
5,Female,.01596,0,Owner,No,No,Yes,0,88,9856
5,Female,.000114,0,Rent,No,No,No,0,88,9857
5,Male,.203996,0,Owner,No,No,No,0,88,9858
5,Male,.46723,0,Owner,No,No,Yes,50,88,9859
5,Male,.002759,.189312,Owner,No,No,Yes,0,88,9860
8,Female,.036488,.64949,Owner,No,No,Yes,0,134,9861
8,Male,.016374,0,Owner,No,No,Yes,0,134,9862
5,Male,.004721,.531953,Owner,No,No,Yes,0,88,9863
8,Female,.004092,0,Owner,No,No,No,0,134,9864
5,Male,.005159,.581311,Owner,No,No,Yes,30,88,9865
8,Male,.011528,0,Owner,No,No,No,0,134,9866
8,Male,.14528,2.2373,Rent,No,No,Yes,0,134,9867
8,Female,.023431,.41708,Owner,No,No,No,0,134,9868
8,Female,.046707,.8920999999999999,Owner,No,No,Yes,0,134,9869
8,Female,.03731,.77232,Owner,No,No,No,0,134,9870
8,Female,.001788,.116785,Owner,No,No,No,0,134,9871
5,Male,.006257,.156601,Owner,No,No,Yes,0,88,9872
8,Female,.031202,0,Rent,No,No,No,0,134,9873
8,Male,.009519,0,Owner,No,No,Yes,0,134,9874
8,Male,.088927,2.03642,Owner,No,No,No,0,134,9875
5,Male,.217586,3.45961,Owner,No,No,No,0,88,9876
8,Female,.21315,4.19906,Owner,No,No,Yes,0,135,9877
8,Male,.2532,4.20312,Owner,No,No,Yes,2,135,9878
8,Female,.37565,7.40031,Owner,No,No,No,0,135,9879
8,Male,.0319,0,Owner,No,No,Yes,10,135,9880
8,Male,.11645,7.607679000000001,Owner,No,No,Yes,50,135,9881
8,Female,.04525,.75115,Owner,No,No,Yes,0,135,9882
8,Male,.025,.415,Owner,No,No,Yes,0,135,9883
8,Male,.3162,6.6402,Owner,No,No,Yes,12,135,9884
8,Female,.19515,3.84446,Owner,No,No,Yes,25,135,9885
8,Male,.2734,5.38598,Rent,No,No,Yes,10,135,9886
8,Male,.1071,6.996843,Owner,No,No,Yes,7,135,9887
8,Female,.1578,3.3927,Owner,No,No,Yes,0,135,9888
8,Female,.02565,.5053099999999999,Owner,No,No,No,0,135,9889
8,Male,.29665,6.37798,Owner,No,No,Yes,10,135,9890
8,Male,.395426,0,Owner,No,No,No,0,136,9891
11,Male,.145284,.33415,Owner,No,No,No,0,183,9892
8,Female,.151894,4.34415,Owner,No,No,Yes,0,136,9893
8,Male,.47764,0,Owner,No,No,Yes,3,136,9894
11,Female,.569854,1.31066,Owner,No,No,No,0,183,9895
8,Male,.414178,0,Owner,No,No,No,0,136,9896
11,Male,.082745,0,Owner,No,No,No,0,183,9897
8,Female,.006778,0,Rent,No,No,No,0,136,9898
8,Male,.02673,0,Owner,No,No,No,0,136,9899
8,Male,.10267,2.00207,Rent,No,No,Yes,6,136,9900
8,Male,.268102,7.53365,Owner,No,No,No,0,136,9901
8,Male,1.565371,23.48056,Owner,No,No,Yes,15,136,9902
8,Male,.019488,0,Owner,No,No,No,0,136,9903
8,Male,.16249,0,Owner,No,No,No,0,136,9904
8,Male,.115656,0,Owner,No,No,Yes,8.33,136,9905
8,Male,.164585,3.27524,Owner,No,No,No,0,136,9906
8,Male,.235557,0,Owner,No,No,Yes,6,136,9907
11,Male,.429962,4.21363,Owner,No,No,No,0,183,9908
11,Male,.118164,1.01621,Owner,No,No,No,0,183,9909
11,Male,.002778,0,Owner,No,No,No,0,183,9910
11,Male,.094937,.21836,Owner,No,No,Yes,0,183,9911
8,Male,.021041,.6017699999999999,Owner,No,No,Yes,25,136,9912
11,Male,.019127,.22379,Owner,No,No,No,0,183,9913
8,Female,.070465,0,Owner,No,No,No,0,136,9914
11,Male,.00407,0,Owner,No,No,No,0,183,9915
11,Male,.410824,4.02608,Owner,No,No,Yes,0,183,9916
8,Female,.334394,0,Owner,No,No,No,0,136,9917
8,Female,.128783,2.04765,Owner,No,No,No,0,136,9918
11,Female,.036345,0,Owner,Yes,No,Yes,0,183,9919
8,Female,.154765,0,Owner,No,No,Yes,3.33,136,9920
11,Male,.027259,0,Owner,No,No,No,0,183,9921
8,Male,.099548,0,Owner,No,No,No,0,136,9922
8,Female,.16455,0,Owner,No,No,No,0,136,9923
8,Female,.320122,6.40244,Owner,No,No,Yes,3.33,136,9924
8,Male,.080821,1.60833,Owner,No,No,No,0,136,9925
11,Female,.080901,0,Rent,No,No,No,0,183,9926
8,Male,.324113,0,Rent,No,No,No,0,136,9927
11,Male,.988751,0,Owner,No,No,No,0,183,9928
11,Male,.998324,0,Owner,No,No,No,0,183,9929
8,Male,.899041,0,Owner,No,No,Yes,0,136,9930
8,Male,.136411,.96851,Owner,No,No,No,0,136,9931
8,Male,.064536,1.02611,Owner,No,No,No,0,136,9932
11,Male,.13449,0,Owner,No,No,No,0,183,9933
8,Male,.118192,.83916,Owner,No,No,Yes,4.17,136,9934
8,Male,.09433,1.17913,Owner,No,No,Yes,0,136,9935
8,Male,.042938,0,Owner,No,No,No,0,136,9936
8,Male,.322104,2.28694,Owner,No,No,No,0,136,9937
8,Male,.288354,8.102740000000001,Owner,No,No,Yes,0,136,9938
8,Male,.029796,0,Owner,No,No,No,0,136,9939
8,Male,.296761,0,Owner,No,No,Yes,19,136,9940
11,Male,.218976,.50365,Owner,No,No,No,0,183,9941
8,Male,.181996,0,Owner,No,No,Yes,12,136,9942
8,Male,.110708,2.21415,Owner,No,No,No,0,136,9943
8,Male,.124765,0,Owner,No,No,Yes,8,136,9944
3,Female,.1678,2.21496,Owner,No,No,No,0,51,9945
8,Male,.392364,0,Owner,No,No,No,0,137,9946
3,Female,.21389,2.22446,Rent,No,No,No,0,51,9947
3,Male,.000909,.071817,Owner,No,No,No,0,51,9948
3,Male,.020181,.70835,Owner,No,No,No,0,51,9949
3,Male,.001552,.164864,Owner,No,No,No,0,51,9950
3,Male,.121195,.63021,Owner,Yes,No,Yes,100,51,9951
8,Female,.016525,0,Owner,No,No,No,0,137,9952
3,Male,.001998,.157912,Owner,No,No,No,0,51,9953
3,Male,.040503,.260841,Rent,No,No,No,0,51,9954
3,Male,.00618,.052022,Owner,No,No,No,0,51,9955
3,Male,.001834,0,Owner,No,No,No,0,51,9956
3,Male,.203567,2.11709,Owner,No,No,No,0,51,9957
3,Female,.061598,.31415,Owner,No,No,No,0,51,9958
8,Male,.005666,.163514,Owner,No,No,No,0,137,9959
3,Female,.001377,.081569,Rent,No,No,No,0,51,9960
3,Female,.01103,0,Owner,No,No,No,0,51,9961
8,Male,.143462,0,Owner,No,No,Yes,25,137,9962
3,Male,.202182,2.6688,Owner,No,No,No,0,51,9963
3,Male,.001501,.031945,Owner,No,No,No,0,51,9964
3,Female,.005494,.434128,Owner,No,No,No,0,51,9965
3,Male,.034499,.0828,Owner,No,No,No,0,51,9966
3,Male,.02879,0,Owner,No,No,No,0,51,9967
3,Female,.000666,.052622,Owner,No,No,No,0,51,9968
3,Male,.001758,0,Owner,No,No,Yes,0,51,9969
3,Male,.100321,.646065,Owner,No,No,No,0,51,9970
3,Female,.01923,0,Owner,No,No,No,0,51,9971
3,Male,.060666,.8007899999999999,Owner,No,No,Yes,0,51,9972
3,Female,.146802,2.75988,Rent,No,No,No,0,51,9973
8,Female,.225001,5.625010000000001,Owner,No,No,No,0,137,9974
3,Male,.01256,0,Owner,No,No,No,0,51,9975
3,Female,.10847,0,Owner,No,No,No,0,51,9976
3,Male,.136341,0,Owner,No,No,No,0,51,9977
3,Female,.00021,0,Rent,No,No,No,0,51,9978
3,Male,.141492,1.48567,Owner,No,No,Yes,0,51,9979
3,Male,.13653,.879255,Owner,No,No,No,0,51,9980
3,Male,.001129,.00215,Owner,No,No,No,0,51,9981
3,Female,.462356,6.1031,Owner,No,No,No,0,51,9982
3,Male,.007336,.09904,Owner,No,No,No,0,51,9983
3,Male,.002144,.03494,Owner,No,No,Yes,0,51,9984
3,Male,.005363,0,Owner,No,No,Yes,0,51,9985
3,Male,.304007,0,Owner,No,No,Yes,25,51,9986
3,Male,.027282,0,Owner,No,No,No,0,51,9987
8,Male,.403252,10.0813,Owner,No,No,No,0,137,9988
3,Male,.118234,1.56069,Owner,No,No,No,0,51,9989
3,Male,.009312,.09777,Owner,No,No,No,0,51,9990
3,Male,.141492,1.48567,Rent,No,No,No,0,51,9991
3,Male,.01044,.17018,Owner,No,No,No,0,51,9992
3,Male,.063578,1.02996,Owner,No,No,No,0,51,9993
3,Female,.187503,2.47504,Owner,No,No,No,0,51,9994
8,Male,.233328,5.83319,Owner,No,No,Yes,50,137,9995
8,Male,.357546,0,Owner,No,No,No,0,137,9996
3,Male,.014815,0,Owner,No,No,No,0,51,9997
3,Male,.000426,.0035868,Owner,No,No,Yes,0,51,9998
3,Male,.174591,2.30461,Owner,No,No,Yes,6.25,51,9999
8,Male,.31215,5.431410000000001,Owner,No,No,Yes,2,137,10000
3,Male,.000705,.00931,Rent,No,No,Yes,8.5,51,10001
3,Male,.179988,1.11592,Owner,No,No,No,0,51,10002
8,Male,.262198,5.506159999999999,Owner,No,No,No,0,137,10003
8,Male,.038558,.70175,Owner,No,No,No,0,137,10004
3,Male,.141492,1.48567,Owner,No,No,No,0,51,10005
3,Male,.013544,0,Owner,No,No,No,0,51,10006
8,Male,.365865,6.36604,Owner,No,No,No,0,137,10007
8,Male,.169625,4.24061,Owner,No,No,Yes,10,137,10008
3,Male,.119008,2.23734,Owner,No,No,No,0,51,10009
8,Male,.025702,3.588443,Owner,No,No,Yes,2,137,10010
8,Male,.867005,0,Owner,No,No,No,0,137,10011
3,Female,.001178,.093057,Owner,No,No,No,0,51,10012
3,Male,.000864,.00492,Owner,No,No,Yes,0,51,10013
3,Female,.044292,0,Owner,No,No,No,0,51,10014
3,Male,.01623,.170088,Owner,No,No,No,0,51,10015
3,Male,.195453,2.18907,Owner,No,No,No,0,51,10016
8,Female,.007986,.01278,Owner,No,No,Yes,0,138,10017
3,Male,.608957,16.44183,Owner,No,No,No,0,52,10018
8,Female,.024185,0,Owner,No,No,Yes,2,138,10019
8,Male,.581776,13.03178,Owner,No,No,No,0,138,10020
8,Female,.000596,.0165,Rent,No,No,Yes,0,138,10021
3,Male,.123713,3.34026,Owner,No,No,No,0,52,10022
8,Male,.152653,3.41943,Owner,No,No,No,0,138,10023
8,Male,.317167,7.10454,Rent,No,No,Yes,20,138,10024
3,Male,.069703,.730483,Owner,No,No,No,0,52,10025
3,Male,.00188,.0393,Owner,No,No,Yes,0,52,10026
8,Female,.013295,0,Owner,No,No,Yes,0,138,10027
8,Male,.146396,0,Owner,No,No,Yes,5,138,10028
8,Male,2.210559,0,Owner,No,No,No,0,138,10029
8,Female,.015653,1.538016,Rent,No,No,Yes,0,138,10030
3,Male,.006079,.06565,Rent,No,No,No,0,52,10031
3,Male,.697716,17.09403,Owner,No,No,No,0,52,10032
3,Male,.055933,0,Owner,No,No,No,0,52,10033
8,Female,.256413,4.23081,Owner,No,No,Yes,0,138,10034
3,Male,.019678,.206226,Owner,No,No,No,0,52,10035
8,Male,.271171,0,Owner,No,No,Yes,20,138,10036
8,Male,.623885,13.97501,Owner,No,No,No,0,138,10037
3,Male,.053181,3.820534,Owner,No,No,No,0,52,10038
3,Male,.215389,2.30466,Owner,No,No,No,0,52,10039
8,Female,.108715,1.52201,Owner,No,No,No,0,138,10040
8,Male,.311842,4.36579,Rent,No,No,No,0,138,10041
3,Male,.024918,.26663,Owner,No,No,No,0,52,10042
8,Male,.027299,.30575,Rent,No,No,Yes,6,138,10043
8,Male,.291737,6.5349,Owner,No,No,Yes,0,138,10044
3,Male,.271711,2.90731,Owner,No,No,No,0,52,10045
8,Female,.000613,.021073,Rent,No,No,Yes,0,138,10046
3,Male,.033836,.3546050000000001,Owner,No,No,No,0,52,10047
3,Male,.365331,10.30232,Owner,No,No,No,0,52,10048
8,Male,.023902,0,Owner,No,No,No,0,138,10049
3,Female,.04938,1.33325,Owner,No,No,No,0,52,10050
3,Male,.000656,.032818,Owner,No,No,No,0,52,10051
8,Female,.783958,10.97541,Owner,No,No,No,0,138,10052
3,Male,.006622,0,Owner,No,Yes,No,0,52,10053
3,Male,.311218,8.776340000000001,Owner,No,No,No,0,52,10054
3,Male,.001112,.110288,Owner,No,No,No,0,52,10055
8,Male,.227052,0,Owner,No,No,No,0,138,10056
8,Female,.097401,3.69149,Owner,No,No,No,0,138,10057
3,Male,.096224,34.334478,Owner,No,No,No,0,52,10058
3,Male,.375392,0,Owner,No,No,No,0,52,10059
3,Male,.086787,1.97007,Owner,No,No,No,0,52,10060
3,Male,.01874,.50598,Owner,No,No,No,0,52,10061
8,Female,.323419,0,Rent,No,No,No,0,138,10062
8,Male,.005018,.700648,Owner,No,No,Yes,0,138,10063
3,Male,.032106,.34353,Owner,No,No,No,0,52,10064
3,Male,.014001,.700063,Owner,No,No,No,0,52,10065
3,Male,.036917,0,Owner,No,No,No,0,52,10066
8,Male,.244212,0,Owner,No,No,Yes,20,138,10067
8,Male,.243445,4.01685,Owner,No,No,No,0,138,10068
3,Male,.037566,.69496,Rent,No,No,No,0,52,10069
8,Female,.574713,12.87358,Owner,No,No,Yes,10,138,10070
3,Female,.003874,.082445,Owner,No,No,No,0,52,10071
3,Male,.006766,.626517,Owner,No,No,No,0,52,10072
8,Male,.003223,0,Owner,No,No,Yes,0,138,10073
8,Male,.136845,0,Rent,No,No,Yes,5,138,10074
3,Male,.045925,.8036899999999999,Owner,No,No,No,0,52,10075
3,Male,.875375,21.44668,Owner,No,No,No,0,52,10076
3,Male,.371739,10.48303,Owner,No,No,No,0,52,10077
8,Male,.386483,5.41076,Owner,No,No,No,0,138,10078
3,Male,.270669,6.63138,Owner,No,No,No,0,52,10079
3,Male,.070733,1.90979,Owner,No,No,No,0,52,10080
3,Male,.024618,2.279625,Owner,No,No,No,0,52,10081
3,Male,.066393,.71041,Owner,No,No,No,0,52,10082
3,Male,.000568,.155952,Owner,No,No,No,0,53,10083
8,Male,.086705,0,Owner,No,No,Yes,30,139,10084
3,Male,.001065,.0089677,Owner,No,No,Yes,0,53,10085
8,Male,.608833,14.00316,Owner,No,No,Yes,25,139,10086
3,Male,.055451,0,Rent,No,No,No,0,53,10087
8,Male,.068267,0,Owner,No,No,Yes,50,139,10088
8,Male,.225584,5.18843,Owner,No,No,Yes,0,139,10089
3,Male,.052065,0,Owner,No,No,No,0,53,10090
8,Male,.023905,0,Owner,No,No,Yes,0,139,10091
3,Male,.233797,5.40072,Owner,No,No,Yes,2.7,53,10092
3,Male,.183142,0,Owner,No,No,No,0,53,10093
3,Male,.026667,.09067,Owner,No,No,Yes,0,53,10094
8,Male,.162691,0,Rent,No,No,Yes,0,139,10095
8,Female,.013013,0,Owner,No,No,No,0,139,10096
3,Male,.053194,.60641,Owner,No,No,No,0,53,10097
3,Male,.742183,17.14443,Owner,No,No,No,0,53,10098
8,Male,.053323,3.968828,Owner,No,No,No,0,139,10099
3,Male,.048114,.309855,Owner,No,No,No,0,53,10100
3,Male,.000533,.007307,Owner,No,No,No,0,53,10101
8,Male,.004293,.123906,Owner,No,No,No,0,139,10102
3,Male,.006067,.063585,Owner,No,No,No,0,53,10103
3,Male,.046421,0,Owner,No,No,No,0,53,10104
8,Male,.464932,10.69344,Owner,Yes,No,Yes,18.7,139,10105
3,Female,.005785,0,Owner,No,No,No,0,53,10106
8,Male,.022424,3.130851,Owner,No,No,Yes,0,139,10107
